,Airline,Source,Destination,Price,Day_of_Journey,Month_of_Journey,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_Hours,Duration_Minutes,No_of_stops,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Chennai,Delhi,Kolkata,Mumbai,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy
1807,IndiGo,Kolkata,Banglore,5644,15,6,9,35,12,10,2,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1808,Jet Airways,Delhi,Cochin,13376,9,6,14,35,12,35,22,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1809,Vistara,Kolkata,Banglore,8452,12,6,17,0,10,45,17,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1810,IndiGo,Delhi,Cochin,6388,21,3,7,20,12,30,5,10,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1811,IndiGo,Banglore,Delhi,3943,27,4,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1812,GoAir,Delhi,Cochin,5281,27,3,10,25,19,20,8,55,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1813,Jet Airways,Banglore,Delhi,7229,18,4,8,20,11,20,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1814,Jet Airways,Banglore,Delhi,7229,27,5,8,20,11,20,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1815,Air India,Delhi,Cochin,13591,9,5,20,15,19,15,23,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1816,SpiceJet,Chennai,Kolkata,3597,9,6,17,45,20,5,2,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1817,SpiceJet,Mumbai,Hyderabad,2017,21,5,5,45,7,15,1,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1818,Jet Airways,Mumbai,Hyderabad,4995,24,6,8,45,10,15,1,30,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1819,IndiGo,Banglore,Delhi,3943,21,6,21,15,0,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1820,IndiGo,Delhi,Cochin,6314,27,5,10,35,21,0,10,25,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1821,Air India,Delhi,Cochin,6681,27,3,13,30,8,15,18,45,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1822,IndiGo,Delhi,Cochin,6015,12,6,21,5,0,20,3,15,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1823,IndiGo,Kolkata,Banglore,4148,27,3,9,35,12,20,2,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1824,IndiGo,Banglore,Delhi,4423,1,5,13,0,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1825,IndiGo,Chennai,Kolkata,3858,9,6,11,35,14,0,2,25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1826,Air India,Delhi,Cochin,9719,27,5,3,50,19,15,15,25,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1827,Jet Airways,Mumbai,Hyderabad,5678,27,5,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1828,Multiple carriers,Delhi,Cochin,16775,3,3,19,0,1,35,6,35,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1829,IndiGo,Banglore,New Delhi,5397,15,3,16,55,21,50,4,55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1830,SpiceJet,Mumbai,Hyderabad,2647,6,6,5,45,7,15,1,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1831,Multiple carriers,Delhi,Cochin,6007,27,6,11,40,21,0,9,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1832,Multiple carriers,Delhi,Cochin,8614,15,6,11,25,19,15,7,50,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1833,Jet Airways,Kolkata,Banglore,10844,9,6,21,10,12,0,14,50,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1834,Jet Airways,Banglore,New Delhi,13712,6,3,14,5,11,25,21,20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1835,SpiceJet,Chennai,Kolkata,7298,6,3,9,30,12,5,2,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1836,Jet Airways,Delhi,Cochin,13014,12,6,19,30,12,35,17,5,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1837,Air India,Kolkata,Banglore,4460,12,4,20,45,23,20,2,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1838,Multiple carriers,Delhi,Cochin,13727,9,5,10,0,21,0,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1839,Vistara,Chennai,Kolkata,11982,15,5,17,45,20,5,2,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1840,Air India,Delhi,Cochin,11732,12,6,18,45,19,15,24,30,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1841,Jet Airways,Banglore,Delhi,7229,9,6,15,15,18,10,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1842,Jet Airways,Kolkata,Banglore,13469,6,6,9,35,19,10,9,35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1843,IndiGo,Banglore,New Delhi,6208,21,3,5,25,10,10,4,45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1844,Jet Airways,Kolkata,Banglore,14781,15,5,16,30,10,5,17,35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1845,Jet Airways,Delhi,Cochin,12239,21,5,7,5,19,0,11,55,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1846,Jet Airways,Delhi,Cochin,12373,18,5,7,5,4,25,21,20,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1847,IndiGo,Banglore,Delhi,3943,9,4,5,30,8,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1848,IndiGo,Banglore,Delhi,3419,9,4,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1849,Air India,Mumbai,Hyderabad,3625,1,5,21,5,22,25,1,20,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1850,SpiceJet,Kolkata,Banglore,4491,18,5,9,0,11,25,2,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1851,IndiGo,Chennai,Kolkata,3540,9,5,5,15,7,40,2,25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1852,Multiple carriers,Delhi,Cochin,10678,24,6,4,55,19,0,14,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1853,IndiGo,Delhi,Cochin,7451,6,3,14,20,22,20,8,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1854,Jet Airways,Kolkata,Banglore,14151,18,5,20,25,18,0,21,35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1855,Air India,Delhi,Cochin,13381,12,6,14,25,19,15,28,50,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1856,Jet Airways,Delhi,Cochin,10368,1,6,9,40,4,25,18,45,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1857,Jet Airways,Delhi,Cochin,10368,12,6,9,40,12,35,26,55,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1858,Jet Airways,Delhi,Cochin,13014,6,6,19,30,4,25,8,55,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1859,Multiple carriers,Delhi,Cochin,16294,15,5,11,35,1,30,13,55,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1860,IndiGo,Banglore,Delhi,4823,15,5,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1861,Jet Airways,Banglore,Delhi,6144,24,4,7,10,10,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1862,IndiGo,Kolkata,Banglore,5069,12,6,8,10,13,0,4,50,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1863,Jet Airways,Banglore,New Delhi,7832,21,3,7,0,16,10,9,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1864,Vistara,Banglore,Delhi,4878,27,5,17,0,19,35,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1865,Vistara,Kolkata,Banglore,9345,15,5,17,0,18,50,25,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1866,Jet Airways,Kolkata,Banglore,10844,12,5,20,0,18,15,22,15,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1867,Air India,Delhi,Cochin,8372,9,6,21,0,7,40,10,40,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1868,IndiGo,Banglore,New Delhi,10067,1,3,10,5,13,0,2,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1869,IndiGo,Banglore,Delhi,5780,12,4,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1870,Jet Airways,Kolkata,Banglore,10844,1,5,21,10,4,40,7,30,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1871,SpiceJet,Chennai,Kolkata,6300,12,3,8,20,10,35,2,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1872,IndiGo,Kolkata,Banglore,4804,18,5,17,15,19,50,2,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1873,Jet Airways,Delhi,Cochin,13376,24,6,14,35,4,25,13,50,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1874,IndiGo,Kolkata,Banglore,5930,12,6,21,0,2,15,5,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1875,IndiGo,Delhi,Cochin,7725,6,3,16,0,21,0,5,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1876,Multiple carriers,Delhi,Cochin,14848,3,6,13,0,19,15,6,15,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1877,Jet Airways,Mumbai,Hyderabad,8040,27,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1878,SpiceJet,Delhi,Cochin,5583,24,4,15,45,22,5,6,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1879,Air India,Banglore,New Delhi,6383,21,3,10,30,22,55,12,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1880,GoAir,Kolkata,Banglore,8855,21,5,16,40,0,15,7,35,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1881,Jet Airways,Banglore,Delhi,8016,9,6,8,20,11,20,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1882,IndiGo,Delhi,Cochin,6442,6,3,11,55,22,20,10,25,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1883,SpiceJet,Kolkata,Banglore,3841,27,4,14,55,17,25,2,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1884,Multiple carriers,Delhi,Cochin,14848,6,6,7,5,19,15,12,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1885,IndiGo,Kolkata,Banglore,6991,24,5,15,10,20,30,5,20,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1886,Jet Airways,Banglore,New Delhi,27992,1,3,8,0,20,20,12,20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1887,Multiple carriers,Delhi,Cochin,12615,9,3,7,30,19,45,12,15,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1888,IndiGo,Banglore,Delhi,3943,6,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1889,Jet Airways,Banglore,Delhi,4544,1,5,15,15,18,10,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1890,Jet Airways,Mumbai,Hyderabad,23843,12,3,8,15,16,35,8,20,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1891,Jet Airways,Delhi,Cochin,15544,9,5,5,30,12,35,7,5,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1892,Jet Airways,Delhi,Cochin,13029,9,5,9,40,4,25,18,45,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1893,IndiGo,Delhi,Cochin,14871,3,3,10,45,1,35,14,50,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1894,Air India,Kolkata,Banglore,8891,1,5,9,25,18,30,9,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1895,SpiceJet,Mumbai,Hyderabad,2017,9,5,5,45,7,15,1,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1896,Air Asia,Banglore,New Delhi,5615,15,3,5,50,8,40,2,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,Jet Airways,Delhi,Cochin,6017,27,3,15,5,4,25,13,20,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1898,SpiceJet,Mumbai,Hyderabad,2647,15,3,22,45,0,10,1,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1899,GoAir,Delhi,Cochin,6591,9,5,10,35,19,35,9,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1900,Jet Airways,Delhi,Cochin,12373,18,5,15,0,12,35,21,35,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1901,GoAir,Delhi,Cochin,7682,15,5,7,0,12,55,5,55,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1902,Air India,Delhi,Cochin,9443,24,6,19,45,19,15,23,30,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1903,Jet Airways,Delhi,Cochin,10368,1,6,9,40,12,35,26,55,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1904,Air India,Banglore,Delhi,5228,27,4,21,5,23,55,2,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1905,Jet Airways,Delhi,Cochin,16079,21,5,20,55,19,0,22,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1906,IndiGo,Kolkata,Banglore,4804,1,5,20,20,22,55,2,35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1907,Jet Airways,Delhi,Cochin,10368,24,6,5,30,19,0,13,30,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1908,Jet Airways,Banglore,Delhi,7229,9,6,7,10,10,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1909,Jet Airways,Delhi,Cochin,10262,3,6,10,0,19,0,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1910,Jet Airways,Kolkata,Banglore,14231,24,3,13,55,9,15,19,20,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1911,Jet Airways,Delhi,Cochin,14714,3,6,16,0,19,0,27,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1912,Jet Airways,Delhi,Cochin,14714,6,6,10,0,19,0,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1913,IndiGo,Banglore,Delhi,4423,21,4,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1914,Jet Airways,Banglore,Delhi,8016,1,6,6,0,8,45,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1915,Air India,Delhi,Cochin,7258,3,6,17,40,9,35,15,55,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1916,IndiGo,Delhi,Cochin,4862,21,3,2,5,7,25,5,20,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1917,Air India,Kolkata,Banglore,6117,12,6,9,10,11,5,25,55,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1918,Multiple carriers,Delhi,Cochin,7564,18,5,6,40,19,15,12,35,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1919,Air India,Delhi,Cochin,11911,3,6,13,20,7,40,18,20,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1920,Jet Airways,Kolkata,Banglore,11467,1,5,20,25,9,45,13,20,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1921,SpiceJet,Kolkata,Banglore,3873,21,6,9,0,11,25,2,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1922,Jet Airways,Delhi,Cochin,15129,18,5,5,30,4,25,22,55,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1923,Multiple carriers,Delhi,Cochin,9794,21,5,8,45,19,0,10,15,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1924,Jet Airways,Kolkata,Banglore,9314,1,5,17,0,18,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1925,Multiple carriers,Delhi,Cochin,10791,24,6,11,40,19,0,7,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1926,Jet Airways,Kolkata,Banglore,8586,9,5,6,30,16,20,9,50,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1927,IndiGo,Chennai,Kolkata,3858,27,3,19,35,21,55,2,20,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1928,Air India,Kolkata,Banglore,6117,6,5,19,0,9,50,14,50,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1929,Jet Airways,Delhi,Cochin,6542,15,4,14,0,19,0,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1930,Multiple carriers,Delhi,Cochin,13377,12,6,18,15,1,30,7,15,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1931,Vistara,Delhi,Cochin,8001,3,3,6,0,9,10,3,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1932,IndiGo,Banglore,Delhi,4823,21,5,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1933,Jet Airways,Delhi,Cochin,18804,24,6,11,40,19,0,7,20,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1934,Jet Airways,Delhi,Cochin,10262,12,6,15,0,12,35,21,35,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1935,IndiGo,Kolkata,Banglore,5069,9,5,8,10,13,0,4,50,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1936,Jet Airways,Banglore,Delhi,5769,3,6,7,10,10,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1937,IndiGo,Delhi,Cochin,6442,9,6,6,50,22,30,15,40,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1938,IndiGo,Chennai,Kolkata,6297,9,3,13,20,15,35,2,15,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1939,IndiGo,Banglore,Delhi,3943,9,4,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1940,Jet Airways,Delhi,Cochin,16079,27,5,21,50,19,0,21,10,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1941,Jet Airways,Delhi,Cochin,13029,21,5,19,30,12,35,17,5,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1942,Vistara,Kolkata,Banglore,12312,24,3,20,20,9,10,12,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1943,IndiGo,Delhi,Cochin,7191,15,5,18,35,1,30,6,55,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1944,IndiGo,Delhi,Cochin,6573,9,4,9,15,1,30,16,15,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1945,Multiple carriers,Delhi,Cochin,13727,18,5,15,0,1,30,10,30,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1946,Jet Airways,Banglore,New Delhi,7832,24,3,22,50,12,15,13,25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1947,GoAir,Kolkata,Banglore,7335,18,5,23,30,7,45,8,15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1948,Multiple carriers,Delhi,Cochin,7574,27,3,4,45,19,15,14,30,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1949,Jet Airways,Delhi,Cochin,12898,21,5,17,30,12,35,19,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1950,IndiGo,Kolkata,Banglore,11319,15,5,9,20,14,15,4,55,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1951,Jet Airways,Delhi,Cochin,10262,12,6,20,55,12,35,15,40,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1952,Jet Airways,Kolkata,Banglore,8586,18,5,5,45,4,40,22,55,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1953,IndiGo,Delhi,Cochin,6704,9,5,14,20,22,30,8,10,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1954,Jet Airways,Delhi,Cochin,15812,12,6,11,40,19,0,7,20,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1955,Air India,Delhi,Cochin,4729,9,4,5,10,8,0,2,50,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1956,Air India,Delhi,Cochin,10467,3,6,13,15,9,25,20,10,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1957,Multiple carriers,Delhi,Cochin,12717,6,6,10,0,19,0,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1958,Jet Airways,Banglore,Delhi,7229,21,6,15,15,18,10,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1959,IndiGo,Delhi,Cochin,6171,27,3,4,55,16,10,11,15,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1960,Vistara,Chennai,Kolkata,3687,24,6,7,45,10,0,2,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1961,Jet Airways,Delhi,Cochin,10368,3,6,5,30,19,0,13,30,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1962,Multiple carriers,Delhi,Cochin,6916,6,3,7,5,22,20,15,15,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1963,Air India,Mumbai,Hyderabad,6092,1,3,15,0,16,25,1,25,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1964,Multiple carriers,Delhi,Cochin,10696,3,6,7,5,22,30,15,25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1965,Air India,Kolkata,Banglore,5510,3,6,14,15,16,45,2,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1966,Jet Airways,Mumbai,Hyderabad,4160,21,3,7,10,8,35,1,25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1967,Jet Airways,Banglore,New Delhi,12295,12,3,9,45,14,25,4,40,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1968,Multiple carriers,Delhi,Cochin,14848,24,6,11,30,19,15,7,45,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1969,IndiGo,Chennai,Kolkata,5277,18,5,22,5,0,25,2,20,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1970,Air India,Delhi,Cochin,10651,1,6,19,45,19,15,23,30,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1971,IndiGo,Delhi,Cochin,7503,18,5,10,35,21,0,10,25,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1972,Air India,Delhi,Cochin,13039,15,5,17,15,7,40,14,25,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1973,IndiGo,Banglore,Delhi,4823,27,4,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1974,Jet Airways,Kolkata,Banglore,12692,12,6,9,35,19,10,9,35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1975,Jet Airways,Kolkata,Banglore,14388,21,5,14,5,10,5,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1976,Jet Airways,Banglore,Delhi,5769,21,6,11,10,14,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1977,Vistara,Kolkata,Banglore,8610,1,4,17,0,23,25,6,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1978,Jet Airways,Delhi,Cochin,10262,1,6,18,15,4,25,10,10,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1979,Jet Airways,Delhi,Cochin,10262,27,6,2,15,12,35,10,20,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1980,Air India,Banglore,Delhi,6961,21,5,5,45,8,45,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
